"source_file","format","dimensions","file_size_bytes","transparency","pages_used","display_dimensions","fold_context","decorative_or_meaningful","loading","candidate_output_formats","responsive_variants_required","referenced"
"assets/shared/backgrounds/client-preview-treatments-source.png","png","1600x12684","20592800","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600","false"
"assets/photos/consulta-personalizada-momento-de-cuidado-saude-da-pele-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","3591685","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/vasinhos-faciais-atendimento-calmo-contorno-facial-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","3553889","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/consulta-personalizada-acabamento-premium-beleza-equilibrada-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","4000x6000","3495540","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/rejuvenescimento-facial-detalhe-editorial-biomedica-esteta-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","3400705","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/rejuvenescimento-facial-material-estetico-elegancia-sofiati-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","4000x6000","3089638","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/vasinhos-faciais-composicao-minimal-contorno-facial-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","3076189","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/bioestimulador-colageno-sala-clinica-consulta-presencial-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","3069640","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/consulta-personalizada-gesto-delicado-tecnologia-segura-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","2981469","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/vasinhos-faciais-gesto-delicado-contorno-facial-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","2978772","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/rejuvenescimento-facial-expressao-confiante-biomedica-esteta-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","2928729","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/rejuvenescimento-facial-gesto-delicado-naturalidade-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x5531","2890050","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/peeling-quimico-composicao-minimal-protocolo-avancado-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","2869500","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/rejuvenescimento-facial-atendimento-calmo-naturalidade-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","2841686","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/vasinhos-faciais-toque-tecnico-planejamento-individual-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","4000x5493","2815081","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/treatments/services/toxina-botulinica-terco-superior.png","png","1672x941","2801550","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/mmp-microinfusao.png","png","1672x941","2784976","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/tecnologia-plasma-jet.png","png","1672x941","2755965","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/peeling-de-diamante.png","png","1672x941","2750076","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/limpeza-de-pele-profunda.png","png","1672x941","2731429","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/photos/bioestimulador-colageno-detalhe-editorial-resultado-discreto-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x5042","2720749","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/treatments/services/peeling-jessner.png","png","1672x941","2720665","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/toxina-botulinica-platisma-terco-inferior.png","png","1672x941","2715878","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/laser-acupulse-co2.png","png","1672x941","2710570","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/shared/backgrounds/estetica-avancada-toque-tecnico-peeling-quimico-acolhimento-clinico-textura-editorial-londrina-centro.png","png","1774x887","2706349","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1774","true"
"assets/photos/consulta-personalizada-detalhe-editorial-saude-da-pele-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x5023","2706337","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/treatments/services/ultraformer-mpt.png","png","1672x941","2701094","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/radiofrequencia.png","png","1672x941","2687177","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/peeling-de-cristal-microdermoabrasao.png","png","1672x941","2681729","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/peeling-ata.png","png","1672x941","2680242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/photos/rejuvenescimento-facial-sala-clinica-naturalidade-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x5616","2679985","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/rejuvenescimento-facial-presenca-profissional-elegancia-sofiati-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","4000x6000","2670446","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/treatments/services/lightsheer-duet-depilacao-laser.png","png","1672x941","2652412","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/peeling-retinoico.png","png","1672x941","2649168","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/treatments/services/protocolo-despigmentacao.png","png","1672x941","2634593","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/shared/backgrounds/estetica-avancada-botanico-continuidade-vertical-tratamentos-v2.png","png","1774x887","2620738","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1774","false"
"assets/photos/vasinhos-faciais-perfil-sereno-cuidado-personalizado-franciele-sofiati-biomedica-esteta-londrina-centro-02.jpeg","jpeg","4000x6000","2615031","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/consulta-personalizada-perfil-sereno-expertise-estetica-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","4000x6000","2606997","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/home/inicio-drenagem-vasinhos-faciais-cuidado-personalizado-asset-estetica-londrina-centro.png","png","1122x1402","2603242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-consulta-personalizada-expertise-estetica-asset-estetica-londrina-centro.png","png","1122x1402","2603242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/missao-vasinhos-faciais-planejamento-individual-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2603242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/vasinhos-faciais-expressao-confiante-rosto-natural-franciele-sofiati-biomedica-esteta-gleba-palhano-02.jpeg","jpeg","4000x5531","2595243","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/treatments/services/plataforma-harmony-laser-luz.png","png","1672x941","2594262","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/photos/bioestimulador-colageno-perfil-sereno-renovacao-cutanea-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","4000x6000","2524798","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/home/inicio-rejuvenescimento-rejuvenescimento-facial-avaliacao-estetica-asset-estetica-londrina-centro.png","png","1122x1402","2518860","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-rejuvenescimento-facial-biomedica-esteta-asset-estetica-gleba-palhano.png","png","1122x1402","2518860","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/pele-bioestimulador-colageno-pele-saudavel-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2518860","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/rejuvenescimento-facial-ambiente-de-consulta-elegancia-sofiati-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","4000x5549","2482458","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/vasinhos-faciais-perfil-sereno-cuidado-personalizado-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","4000x5305","2481216","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/photos/rejuvenescimento-facial-textura-refinada-biomedica-esteta-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","3904x4892","2465634","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 3904","false"
"assets/shared/call-to-action/fresco-salvia-vasinhos-faciais-planejamento-individual-asset-estetica-londrina-centro.png","png","1672x941","2459156","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/home/inicio-tratamento-peeling-quimico-acolhimento-clinico-asset-estetica-londrina-centro.png","png","1122x1402","2439461","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-vasinhos-faciais-planejamento-individual-asset-estetica-londrina-centro.png","png","1122x1402","2439461","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/missao-rejuvenescimento-facial-avaliacao-estetica-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2439461","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/vasinhos-faciais-expressao-confiante-rosto-natural-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x5606","2410131","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/shared/call-to-action/botanico-jardim-peeling-quimico-clinica-premium-asset-estetica-londrina-centro.png","png","1672x941","2403798","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/home/inicio-planejamento-bioestimulador-colageno-renovacao-cutanea-asset-estetica-londrina-centro.png","png","1122x1402","2403463","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-peeling-quimico-protocolo-avancado-asset-estetica-gleba-palhano.png","png","1122x1402","2403463","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/resultados-consulta-personalizada-beleza-equilibrada-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2403463","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-skinbooster-vasinhos-faciais-contorno-facial-asset-estetica-gleba-palhano.png","png","1122x1402","2403195","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-peeling-quimico-clinica-premium-asset-estetica-londrina-centro.png","png","1122x1402","2403195","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/estetica-avancada-vasinhos-faciais-cuidado-personalizado-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2403195","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-ultrassom-bioestimulador-colageno-pele-saudavel-asset-estetica-londrina-centro.png","png","1122x1402","2392105","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-rejuvenescimento-facial-naturalidade-asset-estetica-gleba-palhano.png","png","1122x1402","2392105","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/estetica-avancada-vasinhos-faciais-rosto-natural-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2392105","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-harmonizacao-vasinhos-faciais-rosto-natural-asset-estetica-gleba-palhano.png","png","1122x1402","2379536","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-rejuvenescimento-facial-avaliacao-estetica-asset-estetica-londrina-centro.png","png","1122x1402","2379536","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/estetica-avancada-consulta-personalizada-expertise-estetica-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2379536","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-barreira-rejuvenescimento-facial-biomedica-esteta-asset-estetica-gleba-palhano.png","png","1122x1402","2366827","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-consulta-personalizada-beleza-equilibrada-asset-estetica-londrina-centro.png","png","1122x1402","2366827","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/missao-consulta-personalizada-tecnologia-segura-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2366827","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-preenchimento-peeling-quimico-autocuidado-asset-estetica-gleba-palhano.png","png","1122x1402","2366027","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-vasinhos-faciais-cuidado-personalizado-asset-estetica-londrina-centro.png","png","1122x1402","2366027","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/resultados-vasinhos-faciais-rosto-natural-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2366027","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-depilacao-rejuvenescimento-facial-naturalidade-asset-estetica-gleba-palhano.png","png","1122x1402","2364255","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-bioestimulador-colageno-pele-saudavel-asset-estetica-londrina-centro.png","png","1122x1402","2364255","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/missao-rejuvenescimento-facial-biomedica-esteta-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2364255","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/shared/call-to-action/verde-celadon-consulta-personalizada-expertise-estetica-asset-estetica-londrina-centro.png","png","1672x941","2351162","false","css/site.css","CSS-dependent","CSS-dependent","decorative unless surrounding content establishes meaning","CSS resource discovery","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","true"
"assets/photos/rejuvenescimento-facial-perfil-sereno-elegancia-sofiati-franciele-sofiati-biomedica-esteta-londrina-centro.jpeg","jpeg","3756x5099","2332530","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 3756","false"
"assets/home/inicio-couro-consulta-personalizada-expertise-estetica-asset-estetica-londrina-centro.png","png","1122x1402","2332154","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-bioestimulador-colageno-consulta-presencial-asset-estetica-gleba-palhano.png","png","1122x1402","2332154","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/estetica-avancada-rejuvenescimento-facial-naturalidade-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2332154","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-microagulhamento-rejuvenescimento-facial-biomedica-esteta-asset-estetica-gleba-palhano.png","png","1122x1402","2323066","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-vasinhos-faciais-rosto-natural-asset-estetica-gleba-palhano.png","png","1122x1402","2323066","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/missao-bioestimulador-colageno-renovacao-cutanea-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2323066","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-cicatrizes-bioestimulador-colageno-renovacao-cutanea-asset-estetica-londrina-centro.png","png","1122x1402","2321668","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-bioestimulador-colageno-renovacao-cutanea-asset-estetica-londrina-centro.png","png","1122x1402","2321668","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/estetica-avancada-consulta-personalizada-beleza-equilibrada-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2321668","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-flacidez-peeling-quimico-protocolo-avancado-asset-estetica-gleba-palhano.png","png","1122x1402","2312916","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-peeling-quimico-autocuidado-asset-estetica-gleba-palhano.png","png","1122x1402","2312916","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/missao-vasinhos-faciais-contorno-facial-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2312916","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-clareamento-peeling-quimico-autocuidado-asset-estetica-gleba-palhano.png","png","1122x1402","2301242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-consulta-personalizada-tecnologia-segura-asset-estetica-gleba-palhano.png","png","1122x1402","2301242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/missao-peeling-quimico-autocuidado-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2301242","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-personalizada-rejuvenescimento-facial-avaliacao-estetica-asset-estetica-londrina-centro.png","png","1122x1402","2294941","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-rejuvenescimento-facial-elegancia-sofiati-asset-estetica-londrina-centro.png","png","1122x1402","2294941","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/consulta-consulta-personalizada-saude-da-pele-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2294941","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/photos/peeling-quimico-expressao-confiante-autocuidado-franciele-sofiati-biomedica-esteta-gleba-palhano.jpeg","jpeg","4000x6000","2264222","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1920 | 4000","false"
"assets/home/inicio-bioestimulador-vasinhos-faciais-planejamento-individual-asset-estetica-londrina-centro.png","png","1122x1402","2260815","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-peeling-quimico-acolhimento-clinico-asset-estetica-londrina-centro.png","png","1122x1402","2260815","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/estetica-avancada-bioestimulador-colageno-resultado-discreto-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2260815","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/home/inicio-laser-bioestimulador-colageno-consulta-presencial-asset-estetica-gleba-palhano.png","png","1122x1402","2253756","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-consulta-personalizada-saude-da-pele-asset-estetica-gleba-palhano.png","png","1122x1402","2253756","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/estetica-avancada-peeling-quimico-acolhimento-clinico-frase-franciele-sofiati-londrina-centro.png","png","1122x1402","2253756","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/shared/call-to-action/marfim-arch-bioestimulador-colageno-renovacao-cutanea-asset-estetica-londrina-centro.png","png","1672x941","2247588","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/home/inicio-tratamento-vasinhos-faciais-cuidado-personalizado-asset-estetica-londrina-centro.png","png","1122x1402","2208576","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/posts/retratos-publicacoes-vasinhos-faciais-contorno-facial-asset-estetica-gleba-palhano.png","png","1122x1402","2208576","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/quotations/valores-vasinhos-faciais-contorno-facial-frase-franciele-sofiati-gleba-palhano.png","png","1122x1402","2208576","true","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1122","false"
"assets/cta-concepts/noturno-botanico-bioestimulador-colageno-consulta-presencial-asset-estetica-gleba-palhano.png","png","1672x941","2207737","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/shared/call-to-action/salvia-toscano-rejuvenescimento-facial-avaliacao-estetica-asset-estetica-londrina-centro.png","png","1672x941","2204643","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/cta-concepts/rosa-fresco-peeling-quimico-clinica-premium-asset-estetica-londrina-centro.png","png","1672x941","2186004","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
"assets/shared/call-to-action/mediterraneo-laranjal-peeling-quimico-autocuidado-asset-estetica-gleba-palhano.png","png","1672x941","2143160","false","","","","","","AVIF | WebP | retain source fallback where needed","320 | 480 | 640 | 768 | 960 | 1280 | 1600 | 1672","false"
